epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
183,556503,1.18703,1.47373,1.3095,0.62443,0.48186,0.52266,0.37316,1.10433,1.19273,1.2232,0.003994,0.003994,0.003994
184,558238,1.18658,1.47204,1.30767,0.63253,0.47909,0.5227,0.37363,1.1043,1.19187,1.22295,0.003961,0.003961,0.003961
185,559971,1.18384,1.47473,1.30874,0.62796,0.48059,0.5233,0.37383,1.1038,1.1918,1.22275,0.003928,0.003928,0.003928
186,561703,1.18617,1.47458,1.30904,0.62921,0.47883,0.52329,0.37362,1.10379,1.19109,1.22254,0.003895,0.003895,0.003895
187,563437,1.18389,1.4686,1.30622,0.62441,0.48101,0.52314,0.37373,1.10331,1.19019,1.22201,0.003862,0.003862,0.003862
188,565170,1.18268,1.46812,1.30598,0.62945,0.47995,0.5232,0.37385,1.10306,1.18967,1.22174,0.003829,0.003829,0.003829
189,566903,1.18232,1.46624,1.30409,0.63107,0.47727,0.52491,0.37428,1.10273,1.18833,1.22127,0.003796,0.003796,0.003796
190,568636,1.18066,1.46759,1.30618,0.63297,0.47731,0.52446,0.37408,1.10247,1.18807,1.221,0.003763,0.003763,0.003763
191,570371,1.18148,1.46433,1.30539,0.64267,0.4737,0.52464,0.37444,1.10221,1.18813,1.22108,0.00373,0.00373,0.00373
192,572104,1.18114,1.46286,1.30475,0.63892,0.47509,0.52521,0.37483,1.10196,1.18775,1.22113,0.003697,0.003697,0.003697
193,573835,1.18166,1.46655,1.30621,0.63414,0.47686,0.52603,0.3749,1.10091,1.18666,1.22016,0.003664,0.003664,0.003664
194,576108,1.17994,1.459,1.30383,0.63243,0.47837,0.52668,0.37545,1.09995,1.18555,1.21946,0.003631,0.003631,0.003631
195,578424,1.17891,1.46094,1.30329,0.63473,0.47686,0.52681,0.37561,1.09987,1.18495,1.21925,0.003598,0.003598,0.003598
196,580999,1.17936,1.45719,1.30304,0.63624,0.47771,0.52753,0.37597,1.09902,1.18412,1.21851,0.003565,0.003565,0.003565
197,583455,1.17796,1.45566,1.30209,0.63858,0.4791,0.5281,0.37627,1.09863,1.18323,1.21787,0.003532,0.003532,0.003532
198,585730,1.17612,1.45224,1.29972,0.63144,0.48226,0.52737,0.3759,1.09886,1.1826,1.21747,0.003499,0.003499,0.003499
199,588154,1.17577,1.45039,1.30006,0.62746,0.48303,0.52755,0.37645,1.09889,1.18237,1.21736,0.003466,0.003466,0.003466
200,591115,1.17762,1.45059,1.30069,0.63114,0.48176,0.52726,0.37646,1.09901,1.18098,1.21735,0.003433,0.003433,0.003433
201,594144,1.17602,1.44818,1.30097,0.63591,0.48089,0.52783,0.37687,1.09914,1.17974,1.21762,0.0034,0.0034,0.0034
202,596794,1.17344,1.44687,1.29933,0.64009,0.47864,0.52812,0.37752,1.09878,1.17854,1.21755,0.003367,0.003367,0.003367
203,599399,1.17189,1.44389,1.29935,0.63969,0.48013,0.52818,0.37736,1.09828,1.1776,1.21743,0.003334,0.003334,0.003334
204,602284,1.17424,1.44619,1.29918,0.63556,0.48096,0.52836,0.37741,1.09752,1.17663,1.21674,0.003301,0.003301,0.003301
205,605199,1.16992,1.44114,1.29839,0.63404,0.48003,0.5286,0.37753,1.09765,1.17583,1.21717,0.003268,0.003268,0.003268
206,609213,1.17036,1.4395,1.29773,0.63532,0.48108,0.52916,0.37781,1.09722,1.1752,1.21645,0.003235,0.003235,0.003235
207,614184,1.17044,1.43678,1.29599,0.63784,0.47963,0.52974,0.37839,1.09676,1.17516,1.21573,0.003202,0.003202,0.003202
208,618344,1.16897,1.436,1.2955,0.63957,0.48068,0.53,0.37838,1.09696,1.17442,1.21535,0.003169,0.003169,0.003169
209,622253,1.1686,1.43279,1.29598,0.642,0.47981,0.53023,0.37897,1.09612,1.17352,1.21489,0.003136,0.003136,0.003136
210,625892,1.16857,1.43115,1.29542,0.63721,0.48364,0.53092,0.3793,1.09536,1.17227,1.21428,0.003103,0.003103,0.003103
211,628688,1.16639,1.43098,1.29496,0.63236,0.48502,0.53138,0.37964,1.09536,1.17235,1.2143,0.00307,0.00307,0.00307
212,631419,1.16813,1.42781,1.29444,0.62601,0.4881,0.53152,0.37974,1.09554,1.17219,1.21446,0.003037,0.003037,0.003037
213,635565,1.16506,1.42647,1.29309,0.62763,0.48911,0.53128,0.37975,1.09582,1.17174,1.21435,0.003004,0.003004,0.003004
214,640072,1.16618,1.42602,1.29267,0.62874,0.4884,0.53149,0.38008,1.09619,1.17056,1.21452,0.002971,0.002971,0.002971
215,644592,1.16514,1.42154,1.29136,0.62936,0.48905,0.53174,0.3801,1.0962,1.16913,1.21416,0.002938,0.002938,0.002938
216,649120,1.16403,1.42146,1.29087,0.63666,0.48674,0.53235,0.3806,1.09593,1.16838,1.2137,0.002905,0.002905,0.002905
217,653126,1.16388,1.421,1.29275,0.63265,0.48734,0.53195,0.38036,1.09555,1.16752,1.21295,0.002872,0.002872,0.002872
218,656359,1.16349,1.41915,1.29116,0.63075,0.48719,0.5323,0.38026,1.09542,1.16702,1.2128,0.002839,0.002839,0.002839
219,659609,1.16057,1.41597,1.29057,0.63052,0.48814,0.53316,0.38054,1.09561,1.16668,1.21272,0.002806,0.002806,0.002806
220,662243,1.16189,1.41787,1.2905,0.63021,0.48975,0.53313,0.38109,1.09519,1.16607,1.21246,0.002773,0.002773,0.002773
221,665730,1.16209,1.41472,1.2907,0.63412,0.48861,0.53342,0.38168,1.09491,1.16507,1.21238,0.00274,0.00274,0.00274
222,669766,1.16164,1.41042,1.28773,0.63423,0.48784,0.53361,0.38186,1.09449,1.16424,1.21196,0.002707,0.002707,0.002707
223,676622,1.16089,1.40898,1.28793,0.64089,0.48482,0.53376,0.38196,1.09381,1.16455,1.21172,0.002674,0.002674,0.002674
224,685219,1.15947,1.40835,1.28841,0.63655,0.48735,0.53409,0.38233,1.09337,1.1639,1.21153,0.002641,0.002641,0.002641
225,695881,1.15834,1.40648,1.28885,0.6388,0.48721,0.53415,0.38236,1.09338,1.1633,1.21155,0.002608,0.002608,0.002608
226,705640,1.15832,1.40402,1.28635,0.63849,0.48772,0.53389,0.38237,1.09305,1.16216,1.21129,0.002575,0.002575,0.002575
227,711626,1.15515,1.40143,1.28519,0.63281,0.49188,0.53444,0.38244,1.09295,1.16186,1.21076,0.002542,0.002542,0.002542
228,718160,1.15688,1.40098,1.28562,0.63312,0.49166,0.53506,0.38299,1.09266,1.16047,1.21037,0.002509,0.002509,0.002509
229,726116,1.15317,1.39694,1.28326,0.63344,0.4938,0.53573,0.38341,1.09232,1.16051,1.20991,0.002476,0.002476,0.002476
230,732754,1.15337,1.39335,1.28312,0.64309,0.48946,0.5354,0.38345,1.09227,1.15983,1.20956,0.002443,0.002443,0.002443
231,738181,1.15347,1.39222,1.28339,0.63014,0.49575,0.53627,0.38381,1.0917,1.15838,1.20891,0.00241,0.00241,0.00241
232,743617,1.15429,1.39272,1.28309,0.63114,0.49627,0.53611,0.38376,1.09128,1.15788,1.20866,0.002377,0.002377,0.002377
233,749104,1.15171,1.38839,1.28361,0.63332,0.49518,0.53642,0.38412,1.09122,1.15629,1.20936,0.002344,0.002344,0.002344
234,757623,1.15057,1.38772,1.28175,0.63543,0.49581,0.53746,0.38414,1.09086,1.15576,1.20942,0.002311,0.002311,0.002311
235,766503,1.15012,1.38697,1.28073,0.63788,0.49339,0.53792,0.38485,1.09097,1.15486,1.20935,0.002278,0.002278,0.002278
236,776859,1.14965,1.38206,1.28079,0.63895,0.49629,0.53816,0.38497,1.09097,1.15496,1.20938,0.002245,0.002245,0.002245
237,787132,1.14884,1.38199,1.27962,0.63636,0.49761,0.53828,0.38556,1.09015,1.15428,1.20863,0.002212,0.002212,0.002212
238,795480,1.14805,1.38127,1.27978,0.63645,0.49979,0.53873,0.38568,1.09018,1.15317,1.20835,0.002179,0.002179,0.002179
239,802307,1.14856,1.37613,1.27963,0.63673,0.50059,0.53924,0.38593,1.09009,1.15215,1.20822,0.002146,0.002146,0.002146
240,809135,1.14609,1.37583,1.27651,0.63866,0.49922,0.53977,0.38675,1.08988,1.15152,1.20788,0.002113,0.002113,0.002113
241,816065,1.14507,1.37224,1.27874,0.64031,0.49823,0.54041,0.38715,1.08918,1.15074,1.20729,0.00208,0.00208,0.00208
242,822684,1.1453,1.36947,1.27695,0.63972,0.49754,0.54064,0.38787,1.08899,1.14929,1.20717,0.002047,0.002047,0.002047
243,828170,1.14424,1.36963,1.27708,0.63758,0.4989,0.54059,0.38734,1.08837,1.14876,1.20629,0.002014,0.002014,0.002014
244,833148,1.14251,1.36482,1.27459,0.64292,0.49677,0.54096,0.38773,1.08792,1.14855,1.20607,0.001981,0.001981,0.001981
245,837467,1.14088,1.36312,1.27354,0.64201,0.49819,0.54127,0.38773,1.08763,1.14861,1.20558,0.001948,0.001948,0.001948
246,5142.52,1.13196,1.34124,1.2683,0.63989,0.49921,0.54217,0.3882,1.08686,1.14726,1.20472,0.001915,0.001915,0.001915
247,9404.38,1.13791,1.35136,1.27119,0.64397,0.49844,0.54216,0.38852,1.08685,1.14718,1.2048,0.001882,0.001882,0.001882
248,13610.6,1.13805,1.35267,1.27196,0.64423,0.49892,0.54242,0.3888,1.0865,1.1461,1.20451,0.001849,0.001849,0.001849
249,18330.9,1.13723,1.3506,1.27233,0.64366,0.503,0.54347,0.38972,1.08564,1.14502,1.20408,0.001816,0.001816,0.001816
250,22292.3,1.13713,1.3509,1.27188,0.65548,0.49666,0.5438,0.38982,1.08509,1.14399,1.20384,0.001783,0.001783,0.001783
251,26741.9,1.13625,1.34901,1.27138,0.65189,0.50076,0.54464,0.39014,1.0844,1.14295,1.20327,0.00175,0.00175,0.00175
252,30599.4,1.13464,1.34466,1.27057,0.6531,0.49968,0.54482,0.39008,1.08411,1.1423,1.20304,0.001717,0.001717,0.001717
253,34580.4,1.13437,1.34328,1.26877,0.65154,0.4958,0.54365,0.38999,1.08404,1.14235,1.20292,0.001684,0.001684,0.001684
254,37625,1.13261,1.34025,1.2669,0.6467,0.49906,0.54368,0.38989,1.08392,1.14197,1.20233,0.001651,0.001651,0.001651
255,41586,1.13163,1.33914,1.26786,0.64603,0.49672,0.54348,0.39009,1.08385,1.14164,1.20223,0.001618,0.001618,0.001618
256,44769.3,1.13041,1.3357,1.26741,0.64553,0.49768,0.54391,0.39033,1.08347,1.1407,1.202,0.001585,0.001585,0.001585
257,46506,1.12953,1.33246,1.26478,0.64608,0.49751,0.54391,0.3903,1.08327,1.13991,1.20141,0.001552,0.001552,0.001552
258,48240.3,1.12954,1.33185,1.26676,0.6522,0.49493,0.54466,0.39069,1.08346,1.13946,1.20173,0.001519,0.001519,0.001519
259,49989.7,1.12887,1.32957,1.26503,0.65146,0.49547,0.54457,0.39086,1.08331,1.13969,1.2019,0.001486,0.001486,0.001486
260,51720.3,1.12689,1.32609,1.26442,0.65032,0.49741,0.54494,0.39124,1.08308,1.13935,1.20181,0.001453,0.001453,0.001453
261,53451.8,1.12748,1.32499,1.26402,0.6491,0.49867,0.54569,0.39174,1.08306,1.13806,1.2017,0.00142,0.00142,0.00142
262,55180,1.12532,1.32278,1.26303,0.6537,0.49699,0.54574,0.39184,1.08244,1.13708,1.20131,0.001387,0.001387,0.001387
263,56905.4,1.12345,1.32025,1.26244,0.65756,0.49492,0.54561,0.39184,1.08217,1.13634,1.20074,0.001354,0.001354,0.001354
264,58633.8,1.12283,1.31508,1.2601,0.65269,0.4975,0.54602,0.39204,1.08205,1.13657,1.20023,0.001321,0.001321,0.001321
265,60358.7,1.12228,1.31165,1.26021,0.65328,0.49663,0.54585,0.39179,1.08224,1.13611,1.20047,0.001288,0.001288,0.001288
266,62084.9,1.12181,1.31228,1.25978,0.65296,0.49824,0.54599,0.39212,1.08257,1.13569,1.20039,0.001255,0.001255,0.001255
267,63810.9,1.12012,1.30753,1.25938,0.65643,0.49703,0.54594,0.39147,1.08214,1.13512,1.19985,0.001222,0.001222,0.001222
268,65537.8,1.11767,1.30495,1.25743,0.65877,0.49637,0.54623,0.3916,1.08213,1.13399,1.19975,0.001189,0.001189,0.001189
269,67263.6,1.11654,1.30129,1.2566,0.65705,0.49798,0.54674,0.3921,1.08165,1.13291,1.1989,0.001156,0.001156,0.001156
270,69000,1.11782,1.29994,1.25689,0.65601,0.49857,0.54719,0.39267,1.08106,1.13176,1.1984,0.001123,0.001123,0.001123
271,70734.2,1.11581,1.30007,1.25607,0.65865,0.49929,0.54816,0.39367,1.08061,1.13152,1.19802,0.00109,0.00109,0.00109
272,74141.4,1.11333,1.2924,1.25387,0.65654,0.50166,0.54922,0.39397,1.08043,1.1309,1.19807,0.001057,0.001057,0.001057
273,78098.8,1.11239,1.28861,1.25314,0.66198,0.49966,0.54876,0.39403,1.08007,1.13033,1.19772,0.001024,0.001024,0.001024
274,82078.6,1.11299,1.28654,1.25183,0.66483,0.49736,0.54884,0.39415,1.08067,1.13003,1.1977,0.000991,0.000991,0.000991
275,86043.1,1.11134,1.28305,1.25243,0.66971,0.49624,0.54981,0.39475,1.08,1.1291,1.19719,0.000958,0.000958,0.000958
276,89998.3,1.10934,1.28117,1.25093,0.66582,0.49727,0.54989,0.39495,1.07948,1.12876,1.19702,0.000925,0.000925,0.000925
277,93812.4,1.10752,1.27625,1.24949,0.65837,0.49871,0.5503,0.39598,1.0788,1.1281,1.19637,0.000892,0.000892,0.000892
278,96900.8,1.10588,1.27316,1.24906,0.66215,0.4976,0.55048,0.39581,1.07884,1.12702,1.19639,0.000859,0.000859,0.000859
279,100620,1.10557,1.26935,1.24784,0.66052,0.50004,0.5507,0.39605,1.07803,1.12662,1.19566,0.000826,0.000826,0.000826
280,104594,1.10176,1.26504,1.24619,0.65387,0.50366,0.55064,0.39562,1.07781,1.12573,1.19535,0.000793,0.000793,0.000793
281,106567,1.10129,1.26291,1.24508,0.6554,0.50263,0.55094,0.39581,1.07769,1.12526,1.1953,0.00076,0.00076,0.00076
282,110946,1.10149,1.2618,1.2458,0.65917,0.49992,0.552,0.3964,1.0774,1.12422,1.19466,0.000727,0.000727,0.000727
283,115161,1.10056,1.2556,1.24494,0.64923,0.50718,0.55206,0.39647,1.07698,1.12286,1.19399,0.000694,0.000694,0.000694
284,120192,1.09858,1.25021,1.24292,0.6453,0.50708,0.55261,0.39787,1.07735,1.12162,1.19403,0.000661,0.000661,0.000661
285,124404,1.09457,1.24921,1.24107,0.65347,0.50289,0.55306,0.39813,1.07742,1.12059,1.19373,0.000628,0.000628,0.000628
286,128255,1.09667,1.2431,1.24172,0.64715,0.50753,0.55349,0.39833,1.07737,1.11994,1.19385,0.000595,0.000595,0.000595
287,132454,1.09446,1.2414,1.24064,0.65496,0.50591,0.55387,0.3985,1.07745,1.11903,1.19374,0.000562,0.000562,0.000562
288,134852,1.09232,1.2375,1.23913,0.65346,0.50656,0.5536,0.3986,1.07717,1.11857,1.19362,0.000529,0.000529,0.000529
289,136571,1.08947,1.232,1.238,0.65471,0.50679,0.55384,0.39892,1.07696,1.11804,1.19363,0.000496,0.000496,0.000496
290,138285,1.08903,1.22967,1.23623,0.65936,0.50398,0.55427,0.39931,1.07687,1.11766,1.19374,0.000463,0.000463,0.000463
291,140000,1.08619,1.22438,1.23453,0.66087,0.50469,0.55431,0.39914,1.07694,1.11717,1.19333,0.00043,0.00043,0.00043
292,141714,1.0854,1.21963,1.23403,0.658,0.50595,0.55472,0.39918,1.07662,1.11666,1.19332,0.000397,0.000397,0.000397
293,143429,1.08428,1.21795,1.23344,0.65825,0.50774,0.55527,0.39937,1.07661,1.11607,1.19334,0.000364,0.000364,0.000364
294,145145,1.08331,1.21493,1.23353,0.65657,0.51013,0.55576,0.39968,1.07632,1.11574,1.1931,0.000331,0.000331,0.000331
295,146858,1.081,1.2086,1.23157,0.65602,0.50993,0.55597,0.39989,1.07614,1.11569,1.19286,0.000298,0.000298,0.000298
296,148574,1.07905,1.207,1.22938,0.65729,0.50841,0.55619,0.39954,1.07594,1.11557,1.19231,0.000265,0.000265,0.000265
297,150288,1.0766,1.19899,1.22854,0.65641,0.50969,0.55638,0.39988,1.07609,1.11549,1.1923,0.000232,0.000232,0.000232
298,152002,1.07585,1.19743,1.2285,0.65987,0.50866,0.55617,0.3998,1.07583,1.11546,1.19228,0.000199,0.000199,0.000199
299,153712,1.07432,1.19379,1.22741,0.65864,0.50988,0.55655,0.39982,1.07611,1.11516,1.19233,0.000166,0.000166,0.000166
300,155823,1.07185,1.18532,1.22488,0.65913,0.51108,0.55684,0.40011,1.07687,1.11536,1.19258,0.000133,0.000133,0.000133
