epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
172,92662.8,0.91324,1.01906,1.266,0.79473,0.7138,0.80075,0.60269,0.94571,0.85802,1.25263,0.004357,0.004357,0.004357
173,93187.1,0.91365,1.01736,1.264,0.79621,0.71311,0.80088,0.60246,0.94535,0.85745,1.25213,0.004324,0.004324,0.004324
174,93680.4,0.91115,1.01492,1.26076,0.79644,0.71222,0.80124,0.60311,0.94528,0.85717,1.25197,0.004291,0.004291,0.004291
175,94256.5,0.90851,1.0177,1.26171,0.79923,0.7105,0.80125,0.60339,0.94507,0.85686,1.2515,0.004258,0.004258,0.004258
176,94783.2,0.90534,1.00728,1.25859,0.79974,0.71071,0.8016,0.60372,0.94499,0.8563,1.25114,0.004225,0.004225,0.004225
177,95276.7,0.90792,1.01252,1.25986,0.8019,0.70967,0.80159,0.60378,0.94495,0.85547,1.25096,0.004192,0.004192,0.004192
178,95847.3,0.91137,1.00781,1.26219,0.80112,0.71094,0.80168,0.60395,0.94485,0.85512,1.25045,0.004159,0.004159,0.004159
179,96376.6,0.90931,1.0049,1.25689,0.8006,0.71224,0.80196,0.6041,0.9448,0.85441,1.25011,0.004126,0.004126,0.004126
180,96884.8,0.90329,0.99869,1.25397,0.80196,0.71237,0.80222,0.60444,0.94462,0.85333,1.2496,0.004093,0.004093,0.004093
181,97455.3,0.90587,0.99585,1.25606,0.80269,0.71241,0.80258,0.60472,0.94458,0.85274,1.2494,0.00406,0.00406,0.00406
182,97988.5,0.90426,0.99664,1.25247,0.80281,0.71245,0.80305,0.60491,0.94433,0.85227,1.24893,0.004027,0.004027,0.004027
183,98489.8,0.90034,0.98932,1.25139,0.79848,0.71506,0.80329,0.60532,0.9442,0.85183,1.24854,0.003994,0.003994,0.003994
184,99066.8,0.90187,0.99333,1.25284,0.79637,0.71724,0.80385,0.60594,0.9439,0.85095,1.24822,0.003961,0.003961,0.003961
185,99600.3,0.89999,0.9878,1.25023,0.79565,0.71725,0.80388,0.60647,0.94387,0.85071,1.24792,0.003928,0.003928,0.003928
