epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
162,74110.9,0.8967,1.03364,1.29158,0.79727,0.7105,0.79688,0.60047,0.9395,0.87395,1.30899,0.004687,0.004687,0.004687
163,74986.9,0.89977,1.0321,1.29313,0.79804,0.71044,0.79711,0.60057,0.93943,0.87309,1.30872,0.004654,0.004654,0.004654
164,75881,0.9005,1.0311,1.29534,0.79994,0.71106,0.79743,0.6009,0.93886,0.8726,1.30811,0.004621,0.004621,0.004621
165,76807.7,0.89516,1.02571,1.29145,0.79981,0.7123,0.79754,0.60139,0.93844,0.87154,1.30741,0.004588,0.004588,0.004588
166,77669.3,0.90212,1.01956,1.29389,0.79972,0.71225,0.79809,0.60198,0.93841,0.87064,1.30708,0.004555,0.004555,0.004555
167,78574.7,0.89298,1.01569,1.28792,0.80091,0.71142,0.79846,0.60245,0.9378,0.86989,1.30625,0.004522,0.004522,0.004522
168,79430,0.90035,1.02237,1.29134,0.80143,0.71018,0.79878,0.60274,0.93756,0.8689,1.30577,0.004489,0.004489,0.004489
169,80350.3,0.89354,1.01669,1.28874,0.80061,0.71272,0.79951,0.60303,0.93731,0.86809,1.30545,0.004456,0.004456,0.004456
170,81228.1,0.89095,1.00747,1.28663,0.80318,0.71082,0.7995,0.6036,0.9369,0.867,1.30496,0.004423,0.004423,0.004423
171,82116.1,0.89546,1.01123,1.29082,0.80537,0.71152,0.80016,0.60392,0.93648,0.86615,1.30454,0.00439,0.00439,0.00439
172,82982.7,0.89113,1.00817,1.28731,0.80569,0.71113,0.80005,0.60442,0.9364,0.86538,1.30413,0.004357,0.004357,0.004357
173,83867.6,0.892,1.00354,1.28576,0.80637,0.71282,0.80029,0.60489,0.93625,0.86437,1.30385,0.004324,0.004324,0.004324
174,84741.2,0.88615,1.0031,1.28251,0.80652,0.71299,0.80041,0.60494,0.93591,0.86354,1.30337,0.004291,0.004291,0.004291
175,85651.2,0.88317,0.99801,1.28098,0.80628,0.71362,0.80068,0.60515,0.93545,0.86277,1.30279,0.004258,0.004258,0.004258
176,86507,0.88447,0.99584,1.28124,0.80725,0.71344,0.80112,0.60576,0.93531,0.86215,1.30241,0.004225,0.004225,0.004225
177,87428.5,0.88373,0.99929,1.28112,0.80275,0.71689,0.80152,0.60595,0.93499,0.86137,1.30188,0.004192,0.004192,0.004192
178,88301.9,0.88701,0.99626,1.28029,0.80228,0.71664,0.80153,0.60596,0.93445,0.86096,1.30125,0.004159,0.004159,0.004159
179,89226.9,0.88444,0.99534,1.27899,0.80311,0.71632,0.8019,0.60642,0.93403,0.86041,1.30056,0.004126,0.004126,0.004126
180,90119.3,0.88124,0.98669,1.2749,0.80199,0.71825,0.8021,0.60642,0.93359,0.86027,1.29999,0.004093,0.004093,0.004093
181,91022.6,0.88132,0.97937,1.2766,0.80001,0.72001,0.80195,0.60677,0.93305,0.85949,1.29943,0.00406,0.00406,0.00406
182,91937,0.87999,0.9865,1.27473,0.79918,0.72006,0.80246,0.60741,0.93277,0.85863,1.29901,0.004027,0.004027,0.004027
183,92819.1,0.87374,0.97693,1.27123,0.80009,0.71999,0.80222,0.60722,0.93251,0.85779,1.29854,0.003994,0.003994,0.003994
184,93741.6,0.87866,0.98108,1.27439,0.7981,0.72084,0.80273,0.60758,0.9326,0.85704,1.29839,0.003961,0.003961,0.003961
185,94628,0.87477,0.97724,1.27031,0.79943,0.72056,0.80286,0.60755,0.9322,0.85637,1.29808,0.003928,0.003928,0.003928
186,95547.9,0.87618,0.97821,1.2725,0.79911,0.72133,0.80315,0.60787,0.93188,0.85562,1.29765,0.003895,0.003895,0.003895
